author,author_name
http://www.example.edu/research/author_2345515.0,T. Soleymani
http://www.example.edu/research/author_3349721.0,D. R. Recupero
http://www.example.edu/research/author_2837279.0,Jaeyong Kang
http://www.example.edu/research/author_46584000.0,Johannes Köster
http://www.example.edu/research/author_144528092.0,G. Douglas
http://www.example.edu/research/author_3458428.0,J. Baaijens
http://www.example.edu/research/author_1790053.0,Yanni Sun
http://www.example.edu/research/author_1764469.0,R. Ibrahim
http://www.example.edu/research/author_1931593.0,C. Hudelot
http://www.example.edu/research/author_2247711511.0,Kristoffer Forslund
http://www.example.edu/research/author_32750186.0,S. Holmes
http://www.example.edu/research/author_8924739.0,G. Andersen
http://www.example.edu/research/author_101251726.0,Michael J. Franklin
http://www.example.edu/research/author_51396990.0,Benjamin D. Kaehler
http://www.example.edu/research/author_4910251.0,Helen Jiang
http://www.example.edu/research/author_2652412.0,S. Rizzi
http://www.example.edu/research/author_1697955.0,E. Zimányi
http://www.example.edu/research/author_1778526.0,Dengxin Dai
http://www.example.edu/research/author_2055146425.0,Tatyana Smirnova
http://www.example.edu/research/author_1865751.0,T. George
http://www.example.edu/research/author_2216149.0,C. Chothia
http://www.example.edu/research/author_1927408.0,P. Czodrowski
http://www.example.edu/research/author_144375552.0,Sherry Moore
http://www.example.edu/research/author_2056673.0,V. Lombard
http://www.example.edu/research/author_2064203013.0,Aaron Segal
http://www.example.edu/research/author_1398936369.0,N. del-Toro
http://www.example.edu/research/author_5675056.0,Ava M. Hoffman
http://www.example.edu/research/author_4829125.0,U. Behrends
http://www.example.edu/research/author_2525772.0,A. Danyluk
http://www.example.edu/research/author_144728660.0,Eric Cox
http://www.example.edu/research/author_2111700.0,J. Chun
http://www.example.edu/research/author_2771818.0,François Rameau
http://www.example.edu/research/author_2109475778.0,Muyoung Lee
http://www.example.edu/research/author_144875384.0,B. R. Noack
http://www.example.edu/research/author_143680978.0,G. Starchenko
http://www.example.edu/research/author_38385690.0,A. Coppi
http://www.example.edu/research/author_2280741.0,G. Mujtaba
http://www.example.edu/research/author_1687701.0,A. Joseph
http://www.example.edu/research/author_2057634.0,Felix Mödritscher
http://www.example.edu/research/author_145720325.0,A. Nandi
http://www.example.edu/research/author_2068562807.0,Zhangming Niu
http://www.example.edu/research/author_2712446.0,R. Tatusov
http://www.example.edu/research/author_133708292.0,Byunghee Kang
http://www.example.edu/research/author_39454836.0,P. Pauwels
http://www.example.edu/research/author_5878244.0,B. Trawick
http://www.example.edu/research/author_2109961337.0,Subhro Roy
http://www.example.edu/research/author_1397413838.0,Mutaz M. Al-Debei
http://www.example.edu/research/author_30784787.0,Myriam Tami
http://www.example.edu/research/author_87084477.0,T. Seigfried
http://www.example.edu/research/author_145470411.0,A. Jolly
http://www.example.edu/research/author_21366050.0,Talima R. Pearson
http://www.example.edu/research/author_1779435.0,D. Plets
http://www.example.edu/research/author_34672782.0,K. Mizuguchi
http://www.example.edu/research/author_49959210.0,J. Dean
http://www.example.edu/research/author_32826718.0,Henry E. Brady
http://www.example.edu/research/author_24195448.0,Luke R. Thompson
http://www.example.edu/research/author_145465219.0,W. Zhou
http://www.example.edu/research/author_145212464.0,David Arndt
http://www.example.edu/research/author_144761176.0,L. Cassel
http://www.example.edu/research/author_1967156.0,Nicolas Papernot
http://www.example.edu/research/author_72123668.0,Anosh Fatima
http://www.example.edu/research/author_2999293.0,Elyor Kodirov
http://www.example.edu/research/author_1840482369.0,Linda Hung
http://www.example.edu/research/author_2342365.0,R. Foulger
http://www.example.edu/research/author_49857655.0,Tripti Gupta
http://www.example.edu/research/author_3034434.0,R. Kishore
http://www.example.edu/research/author_93565894.0,Y. Babikov
http://www.example.edu/research/author_2226941370.0,Chris Boursnell
http://www.example.edu/research/author_88739531.0,Department of Materials Science
http://www.example.edu/research/author_152310528.0,E. Uysal
http://www.example.edu/research/author_2725172.0,D. Curtis
http://www.example.edu/research/author_47156042.0,K. Forslund
http://www.example.edu/research/author_47713290.0,Qiyun Zhu
http://www.example.edu/research/author_2104480992.0,Selvakumar Kamatchinathan
http://www.example.edu/research/author_1684379.0,Ladjel Bellatreche
http://www.example.edu/research/author_144810428.0,M. Doan
http://www.example.edu/research/author_145193818.0,C. Bird
http://www.example.edu/research/author_2165182119.0,Eunbeen Kim
http://www.example.edu/research/author_2110893031.0,R. Santos
http://www.example.edu/research/author_1748515.0,S. Rombauts
http://www.example.edu/research/author_1404181075.0,A. Ketter
http://www.example.edu/research/author_51951956.0,Serguei Loukianiouk
http://www.example.edu/research/author_1697867.0,S. Kotsiantis
http://www.example.edu/research/author_1861174059.0,K. O'Neill
http://www.example.edu/research/author_51219288.0,C. Torre
http://www.example.edu/research/author_1855246806.0,J. Rosenberg
http://www.example.edu/research/author_66713788.0,Tn
http://www.example.edu/research/author_1399112633.0,Tim Sturge
http://www.example.edu/research/author_1954709.0,P. Buche
http://www.example.edu/research/author_133728653.0,B. V. Vijaya Kumar
http://www.example.edu/research/author_40020421.0,D. Wheeler
http://www.example.edu/research/author_50462631.0,Stanislav Abaimov
http://www.example.edu/research/author_143665076.0,N. Shah
http://www.example.edu/research/author_1772972.0,D. Barrell
http://www.example.edu/research/author_143837407.0,Mário R. G. Marques
http://www.example.edu/research/author_1398348791.0,B. Villazón-Terrazas
http://www.example.edu/research/author_144923779.0,Bin Yu
http://www.example.edu/research/author_2632547.0,Martin Leinberger
http://www.example.edu/research/author_1719219.0,Giuseppe De Giacomo
http://www.example.edu/research/author_1587676605.0,Garrick Olson
http://www.example.edu/research/author_3170709.0,Zhouxi Wang
http://www.example.edu/research/author_3475913.0,K. Morley
http://www.example.edu/research/author_9315414.0,Raoul de Charette
http://www.example.edu/research/author_2245561.0,Y. Wolf
http://www.example.edu/research/author_6648707.0,B. Cimini
http://www.example.edu/research/author_2105998204.0,Henrik Christensen
http://www.example.edu/research/author_2126608.0,B. Yawn
http://www.example.edu/research/author_50985185.0,Michiel A. Bakker
http://www.example.edu/research/author_34521172.0,Sarvar Patel
http://www.example.edu/research/author_3272798.0,M. Ridley
http://www.example.edu/research/author_118860642.0,M. Hall
http://www.example.edu/research/author_21845095.0,A. Sebaa
http://www.example.edu/research/author_121365865.0,cCaugatay Demiralp
http://www.example.edu/research/author_33270118.0,Philip J. Guo
http://www.example.edu/research/author_40599257.0,Jianxiong Xiao
http://www.example.edu/research/author_2150913700.0,Natural Sciences Department
http://www.example.edu/research/author_4634403.0,Keegan E. Hines
http://www.example.edu/research/author_1743065.0,A. Shami
http://www.example.edu/research/author_144696683.0,Nathaniel Price
http://www.example.edu/research/author_3141801.0,D. Michalovich
http://www.example.edu/research/author_145514740.0,D. Ślęzak
http://www.example.edu/research/author_2018725161.0,Yinfeng Yang
http://www.example.edu/research/author_2108101280.0,Yifeng Liu
http://www.example.edu/research/author_2196719.0,M. Craglia
http://www.example.edu/research/author_153096457.0,Qiang Yang
http://www.example.edu/research/author_39168440.0,Harriet Alexander
http://www.example.edu/research/author_1889237.0,J. Peplies
http://www.example.edu/research/author_2117082561.0,Marga Martin Sanchez
http://www.example.edu/research/author_3208716.0,P. Favrel
http://www.example.edu/research/author_118188801.0,Sifan Wang
http://www.example.edu/research/author_69031959.0,Doro Edi
http://www.example.edu/research/author_1822092.0,P. Yarza
http://www.example.edu/research/author_51208883.0,J. McPadden
http://www.example.edu/research/author_2181972083.0,Vishal Thomas
http://www.example.edu/research/author_2273472080.0,Joanna Materzynska
http://www.example.edu/research/author_2839934.0,P. Wincker
http://www.example.edu/research/author_2068251407.0,Zhiwei Hou
http://www.example.edu/research/author_3410970.0,P. Perdikaris
http://www.example.edu/research/author_143868587.0,A. Oliva
http://www.example.edu/research/author_1505828520.0,Yan Kang
http://www.example.edu/research/author_2520251.0,T. Yun
http://www.example.edu/research/author_2982449.0,F. Glöckner
http://www.example.edu/research/author_2087374732.0,M. M. College
http://www.example.edu/research/author_3190177.0,A. Kreshuk
http://www.example.edu/research/author_2111539137.0,Hyunsik Choi
http://www.example.edu/research/author_41203977.0,Mohammad Rifaie
http://www.example.edu/research/author_3007566.0,J. Griss
http://www.example.edu/research/author_1410129654.0,Jianjun Yu
http://www.example.edu/research/author_1397152727.0,Fynn Beuttenmueller
http://www.example.edu/research/author_3365871.0,A. Havard
http://www.example.edu/research/author_2148457826.0,Michael Wilson
http://www.example.edu/research/author_66075093.0,Vincent Rainardi
http://www.example.edu/research/author_2066104199.0,Simon Hecker
http://www.example.edu/research/author_21207111.0,Wi
http://www.example.edu/research/author_1681192.0,F. Nashashibi
http://www.example.edu/research/author_2246377.0,C. E. Cuesta
http://www.example.edu/research/author_145993598.0,K. Heller
http://www.example.edu/research/author_40271958.0,Indu Khatri
http://www.example.edu/research/author_31958609.0,T. Ai
http://www.example.edu/research/author_144718788.0,L. Deng
http://www.example.edu/research/author_120084866.0,Yulia
http://www.example.edu/research/author_6677994.0,R. Meller
http://www.example.edu/research/author_144212535.0,Hridesh Rajan
http://www.example.edu/research/author_2238323908.0,Binny S
http://www.example.edu/research/author_144180010.0,S. Murphy
http://www.example.edu/research/author_1765169.0,F. Viégas
http://www.example.edu/research/author_2226966527.0,Susan S. Storz
http://www.example.edu/research/author_1729256.0,K. Marchal
http://www.example.edu/research/author_1940065.0,A. Gaulton
http://www.example.edu/research/author_145387873.0,M. Niranjan
http://www.example.edu/research/author_33049547.0,M. Kogan
http://www.example.edu/research/author_144602334.0,Jiewu Leng
http://www.example.edu/research/author_2262177.0,S. Funk
http://www.example.edu/research/author_2288409398.0,Dario Moraga
http://www.example.edu/research/author_2176094.0,Eurie L. Hong
http://www.example.edu/research/author_2263419030.0,Ruth A. Perrin
http://www.example.edu/research/author_2121283749.0,Xiaowei Wang
http://www.example.edu/research/author_144927159.0,H. Röst
http://www.example.edu/research/author_2564432.0,Faizath Yallou
http://www.example.edu/research/author_145628407.0,E. Sala
http://www.example.edu/research/author_15597895.0,Hamed Alqahtani
http://www.example.edu/research/author_9057010.0,M. Assaad
http://www.example.edu/research/author_2092542.0,Valerio Grossi
http://www.example.edu/research/author_48401711.0,B. Alipanahi
http://www.example.edu/research/author_2150913518.0,Rachel Saidi
http://www.example.edu/research/author_39798985.0,Ananth Prakash
http://www.example.edu/research/author_9705767.0,C. Zucco
http://www.example.edu/research/author_50058816.0,I. Patras
http://www.example.edu/research/author_145521072.0,Amar K. Das
http://www.example.edu/research/author_144259957.0,P. Zhao
http://www.example.edu/research/author_1680372.0,N. Salim
http://www.example.edu/research/author_2555876.0,Sumon Biswas
http://www.example.edu/research/author_2070105034.0,A. Vaisman
http://www.example.edu/research/author_145580998.0,Bjoern Peters
http://www.example.edu/research/author_2290931964.0,Bill Cresko
http://www.example.edu/research/author_49696663.0,S. Badsha
http://www.example.edu/research/author_144664874.0,K. Kang
http://www.example.edu/research/author_1582428254.0,Pantelis Linardatos
http://www.example.edu/research/author_46699896.0,R. Finn
http://www.example.edu/research/author_47284990.0,Allison Pon
http://www.example.edu/research/author_145499774.0,V. Dimitrova
http://www.example.edu/research/author_47294118.0,Zheng Zhang
http://www.example.edu/research/author_1807514.0,A. Munari
http://www.example.edu/research/author_103513768.0,V. Tyuterev
http://www.example.edu/research/author_35210462.0,Kunal Talwar
http://www.example.edu/research/author_32716598.0,R. Manzini
http://www.example.edu/research/author_2665814.0,H. Neven
http://www.example.edu/research/author_32421869.0,T. Erickson
http://www.example.edu/research/author_50881145.0,Lewis Moffat
http://www.example.edu/research/author_52184096.0,L. Bottou
http://www.example.edu/research/author_1491081747.0,Min Lin
http://www.example.edu/research/author_3007922.0,E. Schwarz
